0.12342685777339,0.0521752704875339
-0.104315291483061,-0.166025550372693
0.102510240374892,-0.10175383203959
-0.140125077613274,-5.07986171614451e-05
-0.126917209326483,-0.00786390393852532
-0.0554765910053056,-0.191874996869905
0.107138460855421,-0.0128886033353174
-0.138052922114266,0.110614807356912
0.129629740290596,0.0583553011128979
-0.113116408868203,-0.150366625710372
0.0766604407732997,0.028029038517689
0.00505603397762803,0.0346351353367671
-0.145729987857644,0.123926121388539
0.192665153122822,-0.0166558103926224
0.0549700107611782,-0.0526908065263399
-0.0454894153669249,-0.0732141358449887
-0.0284198921492446,0.0897161707073793
-0.0687479390981157,0.0813054117503012
-0.04477747059869,-0.0785560728429872
0.141714973879289,-0.0980751464838834
-0.112210472197739,0.0371071002368095
0.0669936365578508,0.0959101169203134
-0.0175716995582734,0.162095962664242
0.0954755569017381,0.0258817336004907
0.044709271969117,0.0502641128945092
